TransactionID,Merchant,Amount,Timestamp,Location,IsFraud
634a962b-dc2a-4dc3-b6b8-1d7f2803a88d,"Tara, Soni and Dhar",861.56,2024-01-03 07:55:47,Mirzapur,False
5118b77e-f38e-4456-85d5-1f0ff624a685,"Khalsa, Choudhry and Baral",580.82,2023-12-05 05:35:47,Serampore,False
a8c754ff-8061-4d7b-b13d-720a5f26b0df,"Keer, Shere and Gupta",875.45,2023-12-14 19:13:29,Naihati,True
8e46f0e0-8b15-45d2-89d3-112549eac793,Contractor-Chad,859.16,2024-01-01 15:29:35,Kanpur,True
c5c96cef-77b8-4d78-b0c3-c55186bab3d2,Gola-Badal,906.37,2023-12-10 22:15:00,Sonipat,False
f25ead4e-a340-4d98-8db0-7ecd6c91910a,Chawla-Sagar,653.39,2023-12-14 02:24:20,Katihar,False
226ec612-dadb-4ed9-88d3-3496c7f3c845,Bali-Kunda,913.5,2023-12-27 06:52:10,Durg,False
feffd400-ce87-40a5-ab12-aab6aa0e0f7d,Vig PLC,858.16,2023-12-12 20:12:34,Sambalpur,False
e01220a4-c1f8-4987-ba97-ceb105ded4e2,"Aggarwal, Malhotra and Dasgupta",55.37,2023-12-13 05:54:48,Lucknow,False
33fead66-1b15-4fe4-8943-ec87a26cc205,Sandhu-Chanda,60.08,2023-12-24 03:02:49,Howrah,False
6831d38f-6d43-4fe9-a170-aca30d004d4a,"Kara, Samra and Sarin",764.89,2023-12-13 00:24:51,Madurai,False
7f2735b4-d3f6-4112-a72a-338b07c3e067,Bains LLC,285.76,2023-12-21 08:27:17,Eluru,False
20f58c14-dc1f-4ed3-a13d-d2980c13a299,Kumar-Rege,441.48,2023-12-31 06:25:51,Gurgaon,False
4e695c35-cbb4-4ca5-8f5d-42863615c202,Datta and Sons,24.01,2024-01-02 17:40:48,Pondicherry,False
c9fc68a8-fd7c-4f79-838b-fbe9dfdaf71f,Sampath-Sura,105.75,2023-12-28 00:47:05,Nagaon,False
4f9d7787-3ae3-42da-87d3-a3e95928f1be,Magar-Kuruvilla,117.26,2023-12-27 22:10:11,Pali,True
55025d2e-e958-491b-97a8-5dedc799692e,Chatterjee-Doctor,206.85,2024-01-03 02:33:59,Cuttack,False
a244be46-b211-4315-8158-df4814f1d84b,"Goyal, Gill and Amble",302.16,2023-12-09 15:12:52,Jalandhar,True
20449f89-8afa-476d-94bb-6c75cb9048d1,Ramesh and Sons,535.85,2023-12-19 19:23:59,Gangtok,True
7641b3e6-e63d-4cfd-bf2a-e23e8ac3f8e5,"Borra, Kaur and Aggarwal",661.08,2023-12-22 15:19:52,Sri Ganganagar,True
0d913332-bfbe-43f0-ba41-40870e1eaccc,"Tara, Thaker and Mane",550.67,2023-12-06 11:09:31,Bikaner,False
25c160ca-5f7d-445e-b3ea-ebcfbec28868,Hegde-Goswami,951.28,2023-12-23 05:24:54,Anantapur,True
6d44fe7f-14c8-490b-9466-b09978da1cb7,"Wable, Kapoor and Sharaf",89.64,2023-12-20 09:10:38,Tiruppur,True
cd86c998-26ec-48bc-8ec9-d91d29759b76,Sen Group,750.5,2024-01-03 07:20:51,Jalandhar,False
1e88fbcf-7091-43df-874f-b4b53fcf5d73,Aurora Group,885.39,2023-12-12 21:20:22,Bettiah,True
d4b827be-02ca-49e3-8d5e-d868f98c4863,Bala LLC,585.74,2023-12-10 08:34:16,Agra,False
02fe285b-3b37-4940-8461-bfc5d1907df3,Desai-Bhagat,538.79,2024-01-02 20:50:47,Bulandshahr,False
0bd34456-d8fb-46a1-b73f-5454afe8d910,"Bahri, Subramanian and Deep",326.51,2023-12-09 00:43:20,Vijayawada,False
4c6c53ac-7174-4636-adcb-1f012a5287e1,Cheema-Das,89.31,2023-12-12 00:24:55,Gangtok,False
32610950-34cc-4058-9e80-65f58be569aa,Bala PLC,137.11,2023-12-27 12:39:37,Sagar,False
c06a623e-0da8-4954-97f8-bfe368e0afef,Raja LLC,607.22,2023-12-10 15:48:31,Udupi,False
5d3008ae-ccb4-44c3-aec1-90b0cf1a07a3,Suresh-Baria,623.51,2023-12-17 12:47:37,Bharatpur,True
b398a4d7-e332-4f67-bb8f-975d214e7b96,Kannan-Mammen,283.51,2023-12-19 05:11:50,Kolkata,False
f34d08c4-aef8-4a2d-b5b1-06fc1ed3d6f5,Balasubramanian-Gour,553.73,2023-12-06 20:37:53,Aligarh,True
edd76d93-d2b4-419d-b8f4-5e182412f2e5,Sahni-Korpal,124.02,2023-12-23 22:08:41,Durgapur,True
513b34d2-0047-43cc-ae4d-103011acd172,Sangha-Sachar,59.72,2024-01-02 02:49:04,Etawah,False
9cced7f6-6226-44c5-8ee8-ace30df463b7,"Ahuja, Deshmukh and Cheema",835.41,2023-12-09 19:42:25,Korba,False
5a7fd53a-92fc-491b-b3ec-84cb8f98f959,Khatri-Bath,958.59,2023-12-13 09:10:28,Dehri,False
aec11613-b142-44d9-8e78-b48d746ad0e3,"Choudhary, Varghese and Lall",391.34,2023-12-07 06:00:20,Sasaram,False
33884b30-5cb5-4567-a9d0-74a018fdd86a,"Thakur, Hayer and Shroff",700.52,2023-12-07 02:53:34,Kollam,True
50bbd30d-54b5-4f0c-ba8d-0dc62a5e7bcb,"Agate, Tripathi and Rastogi",980.14,2023-12-12 00:07:01,Jalandhar,True
4bf77c52-32d2-4d7c-b86b-7340aac7576a,Garde PLC,427.66,2023-12-04 14:14:11,Rourkela,False
3db6fef4-cc75-4d93-8e52-df395d4f540d,Srinivasan-Gala,610.25,2023-12-08 13:28:50,Hyderabad,False
83ba8e43-e20c-45aa-839c-3865447d447f,Chowdhury and Sons,246.3,2024-01-02 12:20:54,Bhagalpur,False
4bb7e8fd-3ef0-441c-a3ed-1edf9280178c,Cherian-Atwal,804.21,2023-12-20 18:17:55,Nagaon,False
2c3c92e0-c15d-4399-9522-e283bbe1ec3d,"Zachariah, Toor and Gill",34.77,2023-12-18 22:52:20,Jamshedpur,True
2c6d5d4e-c724-46d7-b3cb-ee6b7e2395b1,"Dugar, Chana and Mahal",825.62,2023-12-09 12:17:10,Srikakulam,True
bfdfedaf-ae71-4d83-808e-8d08562927e9,Ben Ltd,993.98,2023-12-04 20:38:42,Erode,False
41eddaa5-3cf0-4cd1-9212-bc247be9a4f0,Golla-Dada,565.79,2023-12-13 21:14:57,Karimnagar,True
d98f1971-dd0b-43d1-bce9-1ec304a527fd,Kale-Garde,862.1,2024-01-01 12:49:37,Bardhaman,False
9de7ef5c-320c-460d-9515-c13d748b1155,Bandi-Chaudhary,952.01,2023-12-31 11:03:17,Ballia,True
22f341ca-7614-478b-8d45-2971193af7ff,"Sathe, Bera and Krishna",684.89,2023-12-10 14:23:18,Srikakulam,False
a2285949-3edd-4d61-b6f3-9d69ac3c9d4b,"Rout, Iyengar and Bal",441.13,2023-12-15 01:33:57,Mathura,False
4fa92837-b152-40d1-9789-8a51767542df,"Koshy, Majumdar and Rana",352.11,2023-12-25 23:05:59,Bidar,True
d4adf154-eb6c-4e4f-8eac-f34eee104462,"Dalal, Brahmbhatt and Konda",957.74,2023-12-10 06:05:55,Mangalore,False
a8bb8e13-f073-43e4-9082-53a754042b33,Mani Inc,818.93,2023-12-04 17:24:08,Panipat,False
2ba6fdd4-2b37-41fc-bedd-3fb4f0905e8f,Bains-Tandon,221.02,2023-12-31 14:02:06,Silchar,False
f0688a8a-3ea4-496f-887f-32ed388395c7,Sabharwal Ltd,862.74,2024-01-02 17:43:22,Raipur,False
4985229d-a048-4baa-a614-622b1da516b6,"Lala, Bala and Mammen",658.16,2023-12-14 09:32:46,Surat,False
233a610b-e112-4593-a740-247fafd2d3e1,Raja-Gupta,784.81,2023-12-26 10:53:24,Erode,False
405e086a-51da-415f-bfae-5d478dce4f4b,"Kuruvilla, Sarin and Sant",722.87,2023-12-08 11:07:20,Chittoor,False
1d77ee83-8d73-4e57-be00-7166105f1ce2,Kulkarni and Sons,891.38,2024-01-03 07:33:21,Mysore,False
fbe48116-854f-4fd8-9f43-b301e619f498,Cherian PLC,498.86,2023-12-24 23:47:55,Gandhinagar,True
e9ea2f59-501b-4822-acd6-756681683a44,"Singh, Bora and Biswas",640.74,2023-12-06 09:33:27,Vijayawada,False
bfe211f2-9520-41e9-98b2-1da8b60871a6,"Kara, Bhavsar and Gera",854.91,2023-12-17 00:32:21,Bangalore,False
d6c645dc-a9a6-49fe-889c-1e6a8f61b76b,Dara-Chokshi,496.81,2023-12-31 12:15:32,Morbi,True
de806fe2-28a0-4969-b248-4f5f19ac0e55,Kala-Dar,198.31,2023-12-09 09:30:36,Rohtak,False
0fb91a1f-9779-45c3-8659-ae0665298a5c,Soni LLC,862.17,2023-12-10 07:25:22,Gudivada,False
998affa4-22d4-4fc4-9bd2-6a87f4e4eacd,"Gaba, Verma and Shenoy",808.42,2023-12-16 16:28:10,Meerut,True
4b9898fe-bc43-46cf-a63e-41c8a96a399a,"Jayaraman, Ahuja and Ghose",229.38,2023-12-08 12:35:45,Machilipatnam,False
264427e1-2bfe-4db7-9202-ec138f9b3e36,Bail Group,425.03,2023-12-12 11:39:41,Tadipatri,False
36ce4250-25ac-4e27-973f-de25da5bbf09,"Agrawal, Kant and Kuruvilla",604.41,2023-12-15 23:07:46,Unnao,False
d2dd0d72-74c9-4e97-9ea4-ec43c0b7f674,"Upadhyay, Agrawal and Doshi",701.27,2023-12-30 07:14:16,Bellary,True
ef86345f-5cdf-4d4c-ae49-3f84fe59cdb6,"Bakshi, Sawhney and Saxena",342.77,2023-12-24 02:51:36,Sambhal,False
dc524c5b-61de-49fa-9dc5-0a4e02fe91d8,"Som, Ahluwalia and Kaul",281.74,2023-12-25 17:28:17,Secunderabad,True
2b4120c0-3fcd-4c07-bae1-1cc6968b4ffe,"Kaur, Bala and Bhasin",212.22,2024-01-02 09:03:48,Sambhal,False
5e9d6e33-733f-4a15-b7a9-349d3b5d469b,"Rana, Jani and Dhawan",623.19,2023-12-14 22:30:08,Nellore,False
fbff0691-2a75-47ec-b03b-e021d92e73a8,Bava LLC,224.22,2023-12-28 13:11:10,Kota,False
c1b75083-8560-496b-af86-70729cb96902,Divan and Sons,773.41,2023-12-07 10:48:40,Indore,False
d8e43e4d-0a7c-4282-8379-1bff85c01195,"Saha, Kaul and Kota",675.62,2023-12-20 18:20:23,Aizawl,True
d48262b6-c72b-4932-8b36-c9624176a110,Roy-Doshi,544.01,2023-12-18 01:21:12,Pallavaram,True
4f98fd1f-fb03-4ae4-b149-62a99d35e3f4,Kibe-Iyengar,673.92,2023-12-19 18:39:08,Arrah,False
e6a901c9-2786-422c-a362-cf0306b49fb8,Ahuja Group,708.18,2023-12-14 13:33:39,Chapra,True
0e3ed6e5-025e-4ed5-8a94-6adfa187ae5e,Sood-Bir,610.34,2023-12-25 01:58:50,Anantapur,True
b7d3f471-4767-45f9-82ff-31068783b7c6,"Reddy, Ravi and Badal",275.71,2024-01-01 17:37:57,Eluru,False
080ada75-c7ee-4437-8dfc-38436c3aec47,"Kakar, Banik and Malhotra",140.99,2023-12-17 07:20:14,Pali,False
26bd1732-cec0-4b2a-98d0-5205ab37f702,Seth-Baria,612.78,2023-12-30 19:55:34,Gandhidham,True
9d6b6080-016a-4c8b-8a39-7b13f98c9c57,"Krish, Krishnamurthy and Shukla",245.62,2023-12-15 11:58:58,Hosur,False
dcf2e427-4c35-4db2-b068-275008548724,Suri-Rama,592.43,2023-12-18 18:07:00,Eluru,False
08804679-08bc-46f3-ab18-fe4e3f500c1c,Acharya-Ravi,630.97,2023-12-31 17:18:28,Kumbakonam,False
25c1ec3c-24e7-475f-903b-84c0f35774c6,Venkatesh Group,264.4,2023-12-12 12:00:33,Ballia,True
b7379a50-2266-4abb-bfa2-7bd2de142a70,Shetty-Chokshi,334.98,2023-12-10 07:32:56,Dharmavaram,False
b850d6dd-188f-47ce-88d1-a745340004d2,Setty-Jaggi,102.12,2023-12-26 00:45:02,Kochi,False
3e9219fb-9e53-498d-a10a-124c44608544,Varkey-Garde,140.84,2023-12-12 17:58:05,Bellary,True
6225934b-9f21-4309-b716-f38a01408249,Talwar LLC,541.6,2023-12-21 00:02:52,Nizamabad,False
6d49b00f-4de6-4c13-81fc-5d23283f8516,Sami-Bera,836.25,2024-01-03 12:39:33,Phagwara,False
31d2ae80-054d-42eb-a24d-a75dcbd7bd11,Kapoor and Sons,437.71,2023-12-27 15:25:27,Siliguri,True
6ae8c571-b9d0-4a24-9176-bec0011099b4,Zacharia Ltd,494.74,2023-12-07 21:04:57,Hapur,True
4967339e-34d5-43e9-8f55-5f4b83a65dfb,Saini Inc,751.47,2023-12-29 19:48:47,Tumkur,True
66ac0a7f-e92b-45d0-aeaa-61787ab74e17,Jaggi PLC,541.21,2023-12-08 06:28:20,Dhanbad,True
b84abc2c-b2fd-4dd6-b6ef-1977961f6bca,Manda-Balan,554.82,2023-12-31 22:29:30,Udaipur,False
18a43607-eb4d-4ba1-87df-43c0b59fb921,"Butala, Lal and Ram",589.48,2023-12-23 10:33:32,Pali,True
1448deda-ffe2-4f89-a1cc-1de642fa62d5,Dave-Ben,988.24,2023-12-21 04:26:37,Amaravati,True
ca28866e-a3c4-42e9-ba83-120471b6ef94,"Ratti, Bhagat and Kalita",303.74,2023-12-09 03:05:57,Avadi,False
3c065086-706c-4129-80fa-18d6928a9d54,"Dada, Sachdev and Mann",913.8,2023-12-16 19:39:18,Latur,True
1fe8741f-e1e2-4b4a-bd0a-b1377d6fafc8,Choudhary PLC,556.73,2023-12-15 11:55:08,Howrah,True
8b1a9418-727d-47bd-86c4-e895b01f95e5,"Seshadri, Biswas and Aurora",722.24,2023-12-31 09:13:02,Bhalswa Jahangir Pur,False
91c9ff7d-74f4-48bb-802f-aa7ad2b964d3,"Subramaniam, Thakkar and Saini",811.34,2023-12-07 17:39:15,Hindupur,False
87b06c1c-da62-4914-bc04-20bbc7201d4b,"Kala, Bobal and Roy",233.43,2023-12-30 07:42:53,Ghaziabad,False
0d66cfcf-3036-4ad7-9e46-dd76ece63a58,Bava-Sawhney,999.91,2023-12-24 12:05:06,Coimbatore,False
216b8e24-27e5-4d24-9368-a13d06137d1f,Sharaf-Brahmbhatt,241.23,2023-12-05 00:22:19,Dewas,True
bf670df1-0552-4c38-808c-78e1154e1546,"Golla, Sheth and Gala",725.22,2023-12-19 13:58:50,Sasaram,True
21d1cca1-3611-4e97-ad8e-ba944f9ee817,"Contractor, Kala and Ganesh",798.18,2023-12-31 07:34:07,Burhanpur,True
5bf925ba-b0ab-4f40-959f-cf067a1076fe,"Devan, Singh and Deep",314.44,2023-12-10 05:10:33,Amaravati,False
dbf2f15d-ef34-4698-b638-3de242997e3e,"Bhandari, Sinha and Koshy",460.24,2023-12-05 09:45:23,Jalna,True
45c826ab-be57-4b56-bc96-b817bc5077c4,"Lala, Tailor and Thakur",419.12,2024-01-03 09:13:31,Jammu,True
023cea2a-d4ec-4194-b9a7-44a6bf57d730,"Mani, Kannan and Majumdar",129.84,2024-01-01 04:55:02,Ambala,False
a0d6abfe-f6c5-486b-8fdd-ca714985b3b0,"Ramaswamy, Vyas and Barman",881.52,2023-12-22 10:42:11,Coimbatore,False
44a6fa01-fab9-4e59-b658-1c31c515677c,Reddy LLC,934.33,2023-12-17 11:32:25,Nanded,False
72b58dcf-6b89-44e3-9538-c8551173f662,Deshmukh PLC,221.56,2023-12-09 22:39:49,New Delhi,False
5a5e3f33-ead8-4c62-9238-40e6f8f3d9c6,Seth PLC,872.13,2023-12-30 18:55:55,Danapur,True
246a88ef-630b-408f-8c16-3edf02a12bf1,Karnik Ltd,822.34,2023-12-15 13:55:35,Ahmedabad,True
cebde6bc-a2f6-405c-a102-4a1715ccda0d,"Zachariah, Shukla and Sen",428.91,2023-12-11 16:42:28,Thoothukudi,False
9e549f53-8598-48c2-b084-a736bc15b85b,"Bora, Mallick and Sibal",339.98,2023-12-20 11:31:27,Junagadh,True
d59987e6-2fe0-49f6-8484-7bc693a981d2,"Khatri, Tak and Tripathi",482.95,2023-12-21 20:59:26,Satna,False
0ea12834-a99b-4b37-8e4e-b7dd2837d2b3,"Dubey, Boase and Walla",522.4,2023-12-27 04:20:27,Gandhidham,False
75c191fc-ebf3-487c-b35c-4ce1bc095442,Bassi Inc,272.55,2023-12-05 18:29:40,Thanjavur,False
560b650c-e51f-4f26-be6a-1099f5b69f84,Dhar-Dutta,579.45,2023-12-19 21:51:54,Jamshedpur,True
9d95c64e-1b96-4fa2-bbf8-79a114e9e8bf,"Lad, Rajagopal and Raja",294.04,2023-12-25 21:42:54,Gulbarga,False
bb3b159f-b362-4726-8b9b-c0548af2d77b,Chandran Group,996.16,2023-12-14 03:41:26,Eluru,False
ef690235-8fa4-442b-a489-8429d0726c44,"Thaker, Sachdeva and Taneja",667.05,2023-12-24 16:33:24,Orai,True
d56f548f-aca4-4b94-ba45-505e0942d68c,Sheth Group,902.2,2023-12-31 13:45:15,Ghaziabad,True
c035713a-7013-44a7-b6ab-2de563e5f13c,"Apte, Kari and Tella",33.43,2023-12-29 19:42:01,Mau,False
50bc0696-0c20-4903-bcfd-13cc2e97d8dd,Barad-Batra,945.74,2023-12-23 19:28:47,Tiruchirappalli,True
57705a3f-07a8-434c-960e-45c20524996d,Chaudry-Dash,967.22,2023-12-04 22:53:31,Gaya,False
3d0b952b-cb39-414d-be16-d6d51b2d5cc6,Anne LLC,851.24,2023-12-14 20:22:45,Hazaribagh,False
8b754a76-81a3-418d-9a98-56f49b8730f5,"Varty, Arora and Thaman",435.59,2023-12-27 23:06:24,Chandrapur,False
5e104496-147c-4c60-9d2f-fef43c154e17,Dhillon-Dayal,283.91,2023-12-05 06:32:46,Dewas,False
acda7df2-88dc-499a-baf0-ef8ba9a1f4ae,Hari-Behl,871.0,2023-12-10 05:39:14,Pali,True
6cdeb66f-f9db-468b-aa35-03b192f002ba,Korpal-Gera,744.53,2023-12-10 02:04:19,Chandigarh,False
60585bea-83fd-45ec-8bdf-80a8b898a22f,Sarma-Kunda,236.65,2023-12-30 10:53:53,Medininagar,False
8db96371-1feb-48b5-935f-096d171315e0,Edwin-Sathe,769.23,2023-12-07 12:31:08,Jalandhar,False
380d1a14-1466-4825-a147-2e1cd4647c8b,Jha Ltd,157.71,2024-01-03 07:37:40,Kozhikode,False
0004eeb0-ce15-44d0-a225-3cf7910504f3,Kade-Chaudhari,552.39,2023-12-05 15:48:53,Chandrapur,False
a9a367e8-c853-46bf-89db-ab5ff2d79eb6,Bhalla PLC,832.26,2023-12-15 00:30:59,Dibrugarh,False
ac38988e-7b03-4915-a8d9-7ff287bbc665,Seshadri Group,463.7,2023-12-23 06:26:19,Morena,False
bca517c0-e68d-4f08-abd9-e1f49b145090,Bumb-Dara,707.53,2023-12-13 08:29:18,Baranagar,False
8b261217-e41b-4c57-91ef-c7929bae2b89,Setty-Din,105.96,2023-12-15 13:15:05,Aligarh,False
0ebf0b0e-5fb6-4a43-9bec-5f0b6caee227,Rana-Dara,259.75,2023-12-28 09:02:57,Muzaffarpur,False
689fa315-a426-4026-ba65-dbc501517fda,Sunder-Konda,815.43,2023-12-10 16:56:15,Khora ,True
b376dd12-1d96-4acd-9659-6890bf36ec8c,"Sem, Suresh and Magar",540.85,2023-12-21 23:54:41,Rajpur Sonarpur,False
235adc42-bbb9-4087-a05b-bfe00c51c49e,"Sarin, Grewal and Vig",974.55,2023-12-06 03:27:51,Bhiwani,False
509ec4a4-d48c-4953-b6c8-1241e28f66ae,"Rao, Brar and Gara",292.87,2023-12-21 02:14:55,Saharanpur,False
ab1e463a-7e8a-4b73-bd98-799d1c98e6d9,Kumar-Seth,687.77,2024-01-01 16:44:25,Bikaner,False
4791d942-fd2d-4039-9e04-660b55080587,Kapoor-Sandal,719.44,2023-12-18 05:44:25,Kozhikode,True
a86c54ee-a028-4e63-9e12-dee1eaa637ec,"Krish, Sagar and Sampath",385.33,2023-12-05 17:57:25,Sikar,False
ef01ef01-12be-478f-916f-caf4a23475f0,Kala and Sons,662.59,2023-12-15 03:55:09,Baranagar,True
3acd6cf2-6933-4fb2-b052-ebbe4f5c653b,"Solanki, Thakur and Varghese",688.94,2024-01-03 06:00:44,Begusarai,True
95b1bdc6-145f-4fb7-bd72-6453cb251daf,Shere Inc,257.31,2023-12-28 09:27:58,Nagpur,False
c8841eeb-5508-4e7f-ac09-bbe88b7d61ef,Balakrishnan-Rege,251.42,2023-12-12 05:35:55,Hindupur,False
e3a60146-769e-4222-a730-adc1ce484b50,Sani Ltd,86.71,2023-12-27 14:28:52,Morbi,False
45d946b0-318f-43c8-ae00-77d0809f4ef0,Sha Inc,235.62,2023-12-28 02:09:36,Bhubaneswar,False
65dead87-6b84-49eb-9d15-dbfd39d4ecad,Sabharwal LLC,241.48,2023-12-08 11:42:27,Satna,True
70ccb7f5-3a49-4e3b-abc8-13fba01144ec,"Majumdar, Seshadri and Saxena",346.94,2023-12-16 07:56:20,Bettiah,False
b6a9c52f-6f6a-4a8a-acea-dfb32094f2ba,Dar and Sons,214.77,2023-12-21 23:55:05,Mangalore,False
792ac0c6-3f30-4ffb-81d3-db1490bb69d6,"Sahota, Chahal and Srinivas",552.46,2023-12-23 07:35:47,Dindigul,False
d3fae774-4065-431a-916a-64214d1d3502,Upadhyay Group,943.25,2023-12-26 07:38:44,Visakhapatnam,True
4a192530-abeb-4129-a324-02ceea239cdf,Salvi-Grewal,794.16,2023-12-31 02:08:13,Darbhanga,False
4cfa217f-bced-4c9d-9e41-96d6d3915d48,Loke Inc,60.86,2023-12-14 05:12:52,Srinagar,False
9665ac00-94c7-48ed-939c-8406697eac24,"Dara, Bir and Mahajan",269.34,2023-12-20 01:22:31,Bangalore,False
ed26a473-ec41-41fd-9fbe-e39a919940d7,"Dhar, Subramaniam and Bhandari",336.9,2023-12-14 19:43:37,Lucknow,False
b32ec8e5-a05c-44d2-9fcc-bc5f9599ba64,"Kamdar, Ganguly and Lata",171.77,2023-12-31 02:59:52,Dhule,False
1498dca3-fc21-4c66-a8f3-2e18f4dff16d,Hayer-Mall,863.09,2023-12-09 09:03:03,Latur,False
2f33b78b-db96-4d4e-b6d7-1c5441e3b5e6,Sagar and Sons,749.3,2023-12-28 02:25:46,Bokaro,True
1b8d5760-1e4d-4bff-b52b-3222334f7abe,Batra-Khosla,421.62,2023-12-31 15:33:55,Phusro,False
cbd2c333-ad80-4d1e-9bb5-acc12350a259,Bandi-Sachdeva,83.34,2024-01-02 23:10:39,Bhusawal,False
5c91810d-6673-4543-913a-e348e92959f0,Vasa-Dutt,591.7,2023-12-15 23:49:08,Serampore,True
e82eee5a-d5cc-444b-9780-38dd4757fb01,"Varty, Buch and Madan",543.19,2023-12-10 16:09:54,Mira-Bhayandar,True
2a7f793f-49d4-46dc-ac1f-c3127722d52d,"Date, Kadakia and Loke",548.0,2023-12-30 06:22:45,Naihati,True
c290dd15-5f04-40a6-83da-2dd1ab88f50b,"Bora, Bakshi and Ramaswamy",731.84,2023-12-08 03:54:27,Thoothukudi,False
c7495384-5288-452a-9843-f72ba18967d8,Dhillon-Buch,649.44,2023-12-08 13:59:48,North Dumdum,False
3591de1d-6da8-47c7-a322-4c03ee035aee,"Tank, Kalita and Chandran",19.3,2023-12-14 19:39:01,Faridabad,True
d8b1d499-a02c-4545-b264-be59b6930958,"Salvi, Chandra and Chatterjee",899.94,2023-12-28 20:34:45,Panipat,False
30a981f5-157a-4f26-afe6-74fb83c00203,Singhal-Viswanathan,916.91,2023-12-23 23:58:32,Noida,True
10184eff-ce88-4b9e-a08d-8230c1ebcd98,Andra-Sane,386.58,2023-12-20 07:30:33,Berhampore,False
a79f117d-5983-444d-a032-1bbe469b6e31,Agarwal and Sons,275.06,2023-12-19 05:51:52,Panchkula,False
e659f1cb-3946-4f42-9abe-1d2a002a5ac8,Sandhu and Sons,898.24,2023-12-25 21:44:34,Faridabad,False
511b2bed-425e-41fc-903a-022ee26cefec,"Bahl, Madan and Saini",129.79,2024-01-01 14:32:21,Tadipatri,False
33f16237-d98c-40bc-8ae8-dc77be6fb338,"Bhardwaj, Rao and Sampath",882.6,2023-12-21 12:30:55,Gudivada,False
b1f4f30b-822a-4f7b-b410-86ba1de2f167,"Vyas, Borde and Salvi",812.64,2023-12-12 18:57:44,Cuttack,False
52eae739-1923-4e31-894b-0e07c60bada4,Lala-Dalal,229.15,2023-12-28 06:43:21,Tiruppur,True
db2d464b-f0ba-4f63-a3ec-c51f5c1fceb2,"Bera, Dhar and Salvi",723.72,2023-12-26 00:14:29,Guntur,True
b8a907db-4f65-4512-a244-bc86fa645def,Sidhu-Singh,799.85,2023-12-15 03:46:54,Tadepalligudem,False
5307cdd5-4133-4861-9dce-93b3b44bc4d6,Tata-Ben,488.66,2024-01-01 00:44:33,Farrukhabad,False
f18d6152-059a-4258-aa97-6968dae1a9b1,Kohli LLC,905.79,2023-12-24 19:50:19,Tirupati,False
cccf2fa2-6d10-43cf-9d53-11827defa35a,Khosla-Borde,646.32,2023-12-15 17:23:03,Faridabad,False
32e4bba1-f4db-4ae5-81aa-2d89b8680d53,Koshy-Brahmbhatt,676.63,2023-12-31 18:29:33,Giridih,False
f4c28d7f-3a1c-48ce-8443-be0ccf2b3247,Wali-Korpal,464.26,2023-12-10 13:19:55,Dindigul,False
1dff927f-2ec3-4baf-badb-137caba12300,"Kade, Bose and Koshy",345.18,2023-12-07 10:23:46,Jalgaon,True
38da0b73-7639-42c9-ba62-9cd867b57c1c,"Sachdeva, Sunder and Rama",748.48,2023-12-05 07:36:47,Navi Mumbai,False
4ac6a8b1-34d2-4d24-9bf5-a2f50f39c3bf,Bandi Ltd,436.74,2023-12-10 19:27:36,Jorhat,False
a16f29cf-932c-49c7-ba02-704bf0dc648b,Dass Group,850.21,2023-12-13 14:39:05,Aligarh,False
39cbc1a1-278e-4a43-a62d-5228be62822b,"Tella, Bhalla and Badal",375.83,2023-12-25 05:32:42,Jalgaon,False
9f7eed1d-cf65-4ae8-88e7-861f46ab26fb,"Sampath, Bhandari and Bandi",318.6,2024-01-01 09:30:15,Anantapuram,False
6cf536fe-86e8-49c3-8ec2-fa432fd79122,"Dani, Sandal and Bains",644.55,2023-12-30 16:05:23,Dehradun,False
8f359626-b49c-4473-a694-e27694929a2b,"Sharma, Sani and Dhawan",587.84,2023-12-08 03:20:14,Vijayawada,False
f97091d5-8a9e-4fb9-a93a-46e1dfaf46be,Goyal-Gaba,680.83,2023-12-15 17:42:09,Tinsukia,True
042e68fd-3d09-4fcf-a81c-2748f33e6971,Jha-Jhaveri,166.79,2023-12-20 23:40:17,Hubli–Dharwad,True
74aa541f-7746-4295-8579-1e64c0f572df,Bhat Group,272.81,2023-12-24 08:44:26,Burhanpur,False
eeef3ebf-652e-4008-8510-9cc28cae00cb,Sinha-Suri,999.29,2023-12-24 20:06:26,Firozabad,False
b2da2a51-91af-4cfa-9ecf-5d20348b888e,"Kamdar, Golla and Karnik",192.52,2023-12-08 14:47:13,Hubli–Dharwad,False
75d9ff6c-f8e6-4f62-bada-02cdfd4c4797,Tara-Shah,446.41,2023-12-04 20:30:20,Hindupur,True
859d220a-29d5-4265-8825-cdfdfba7545f,Behl PLC,276.82,2023-12-25 20:28:40,Rohtak,True
b41cb908-7ab5-4214-9420-b88401728047,"Kale, Mandal and Sarna",445.9,2023-12-08 02:21:02,Bilaspur,True
242246a7-0732-487b-8233-ed0093885617,Thaker-Devi,653.64,2023-12-09 06:03:46,Ranchi,False
b77b7a4e-ef91-462e-96ba-dd16ee6259e6,Raval-Choudhry,272.23,2023-12-24 07:27:39,Shimoga,False
14518e26-b69f-4b81-9a14-bcdb70596209,Chahal LLC,477.94,2023-12-18 05:28:49,Ballia,False
e87aaae8-07db-4946-9dd7-e4a8777122ec,Gupta PLC,309.17,2024-01-02 00:51:17,Jamshedpur,True
